id,url,tweet,date,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName,cleaned_words,month_year,sentiment,confidence,polarity
1552960000000000000,https://x.com/Segnapor/status/1552957517424205824,leemao especially when  she has big ass,2022-07-29 10:01:00,0,0,0,0,,Kynsofficial,814,111,Segnapor,leemao especially big ass,2022-07,negative,0.6491266,-1
1552360000000000000,https://x.com/wahlexmiicky/status/1552364523209822209,app is getting worst  i hate you guys,2022-07-27 18:45:00,0,0,0,0,,cardtonic,2693,2838,wahlexmiicky,app getting worst hate guys,2022-07,negative,0.97884125,-1
1552050000000000000,https://x.com/BrianPendragon/status/1552054147834413057,ojukwu obinna brian my screenshot button is bad i have followed olumide,2022-07-26 22:11:00,0,0,0,0,,_VALKlNG,184,849,BrianPendragon,ojukwu obinna brian screenshot button bad followed olumide,2022-07,negative,0.78723586,-1
1552050000000000000,https://x.com/Chimemena_/status/1552052466958614530,union banki might be late but what god cant do doesnt exist,2022-07-26 22:05:00,0,0,0,0,,_VALKlNG,153,89,Chimemena_,union banki might late god doesnt exist,2022-07,negative,0.6518199,-1
1551679636546928600,https://x.com/rutherfordtalks/status/1551679636546928644,have never in my yrs won anything online beacc no  gt bankabdullahi musa,2022-07-25 21:23:00,0,0,0,0,,_VALKlNG,242,234,rutherfordtalks,never yrs anything online beacc gt bankabdullahi musa,2022-07,negative,0.53364486,-1
1551677587759726600,https://x.com/fffrz242/status/1551677587759726592,kuda mfbabeg i dun dey follow them for a long time now,2022-07-25 21:15:00,0,0,0,0,,_VALKlNG,268,362,fffrz242,kuda mfbabeg dun dey follow long time,2022-07,negative,0.49617854,-1
1551676848056270800,https://x.com/KizitoChase/status/1551676848056270851,same here i never win anything for this life free i dont know what to do because i just saw thisfavor me this night cal fcmbohaeri kizito and,2022-07-25 21:12:00,0,0,0,0,,,679,1652,KizitoChase,never win anything life free saw thisfavor night cal fcmbohaeri kizito,2022-07,negative,0.68160176,-1
1551676260736290800,https://x.com/John_faith5/status/1551676260736290824,boss abeg hunger dey no food to eat abegi don on notifications seff help me boss  zenith bank,2022-07-25 21:10:00,0,0,0,0,,_VALKlNG,589,2791,John_faith5,boss abeg hunger dey food eat abegi notifications seff help boss zenith bank,2022-07,negative,0.49806774,-1
1551669151793614800,https://x.com/kvngjaycastro/status/1551669151793614851,they dont redeem paypal chief,2022-07-25 20:42:00,0,0,0,0,,okayart2,395,720,kvngjaycastro,redeem paypal chief,2022-07,negative,0.6526563,-1
1550286391891972000,https://x.com/Nwakanwa_U/status/1550286391891972096,left out again,2022-07-22 01:07:00,0,0,0,0,,Kynsofficial,695,383,Nwakanwa_U,left,2022-07,negative,0.6547208,-1
1550223539755778000,https://x.com/Fola_Fisayo/status/1550223539755778049,on a  days streak why will i miss today,2022-07-21 20:57:00,0,0,0,0,,Kynsofficial,591,22,Fola_Fisayo,days streak miss today,2022-07,negative,0.71892744,-1
1550184486612177000,https://x.com/greatlexzy/status/1550184486612176896,ive enrolled since last month but the only hindrance i have is not having data and e dey pain me,2022-07-21 18:22:00,0,0,0,0,,Kynsofficial,784,1008,greatlexzy,ive enrolled since last month hindrance data e dey pain,2022-07,negative,0.76382995,-1
1547742878071304200,https://x.com/Doncharsy_San/status/1547742878071304198,came late,2022-07-15 00:40:00,0,0,0,0,,Kynsofficial,176,171,Doncharsy_San,came late,2022-07,negative,0.5394375,-1
1547723830969266200,https://x.com/jemapell_mitch/status/1547723830969266179,make i sign attendance before i sleep my eyes are weary fr,2022-07-14 23:24:00,0,0,0,0,,Kynsofficial,151,178,jemapell_mitch,sign attendance sleep eyes weary fr,2022-07,negative,0.5369919,-1
1547723505080230000,https://x.com/fanifrancs/status/1547723505080229893,please help i have not been able to continue my course due to unavailability of data im currently learning react,2022-07-14 23:23:00,0,0,0,0,,Kynsofficial,196,191,fanifrancs,please help able continue course due unavailability data currently learning react,2022-07,negative,0.9103676,-1
1547723137722134500,https://x.com/profemma390/status/1547723137722134528,omo this your workspace they fear me abeg ahhh,2022-07-14 23:22:00,0,1,1,0,,DesignbyOlic,273,713,profemma390,omo workspace fear abeg ahhh,2022-07,negative,0.65858144,-1
1547722214451032000,https://x.com/Rhafways/status/1547722214451032065,theres no sleep for the wicked,2022-07-14 23:18:00,0,0,0,0,,Kynsofficial,134,229,Rhafways,theres sleep wicked,2022-07,negative,0.7111514,-1
1547720350615556000,https://x.com/UmarAyinde/status/1547720350615556096,the crux of the matter is that i do not have a lappy to carry out the lessons taughtjust an android phonehope i can break through with that,2022-07-14 23:11:00,0,0,0,0,,Kynsofficial,31,395,UmarAyinde,crux matter lappy carry lessons taughtjust android phonehope break,2022-07,negative,0.4530778,-1
1547719040453423000,https://x.com/judeVector/status/1547719040453423107,but is all this people coming from just  minutes tweet see comments but ordinary days we no go see them,2022-07-14 23:05:00,0,1,2,0,,Kynsofficial,1427,700,judeVector,people coming minutes tweet comments ordinary days,2022-07,negative,0.5350903,-1
1547718190574096400,https://x.com/nmacjulius/status/1547718190574096388,we gather deysleep is for the weak,2022-07-14 23:02:00,0,0,1,0,,Kynsofficial,168,1234,nmacjulius,gather deysleep weak,2022-07,negative,0.63228744,-1
1547672671051165700,https://x.com/Tife_GNL/status/1547672671051165697,weekends seem longer and boring without league football,2022-07-14 20:01:00,0,0,0,0,,cardtonic,1113,953,Tife_GNL,weekends seem longer boring without league football,2022-07,negative,0.88144064,-1
1547669058153115600,https://x.com/danny_lovexxx/status/1547669058153115648,it taking forever,2022-07-14 19:47:00,0,0,0,0,,cardtonic,1600,1554,danny_lovexxx,taking forever,2022-07,negative,0.6288053,-1
1546942686502031400,https://x.com/Kynsofficial/status/1546942686502031361,oh oh dont remind me,2022-07-12 19:40:00,0,1,6,0,,cardtonic,185945,204,Kynsofficial,oh oh remind,2022-07,negative,0.5134325,-1
1545593243898990600,https://x.com/dhabiri_codes/status/1545593243898990601,sneaked up my mum work laptop because i wanted to write some codes really need a laptop,2022-07-09 02:18:00,0,0,0,0,,dhabiri_codes,2249,3941,dhabiri_codes,sneaked mum work laptop wanted write codes really need laptop,2022-07,negative,0.46845827,-1
1545425628085850000,https://x.com/UDjemzy/status/1545425628085850112,i no even get enough data to download full album na only one song i download so far,2022-07-08 15:12:00,0,0,0,0,,cardtonic,2642,899,UDjemzy,even get enough data download full album song download far,2022-07,negative,0.49578017,-1
1545162538505191400,https://x.com/leni_victor/status/1545162538505191425,no you may not atleast not today,2022-07-07 21:47:00,0,0,1,0,,GloWorld,1746,2042,leni_victor,may atleast today,2022-07,negative,0.48749644,-1
1545153741204197400,https://x.com/leni_victor/status/1545153741204197376,omo if i curse  now,2022-07-07 21:12:00,0,1,0,0,,yesmancouture,1746,2042,leni_victor,omo curse,2022-07,negative,0.5655126,-1
1545146758128353300,https://x.com/morningstar_x01/status/1545146758128353281,hence you cant afford any legal assistance just reduce your availability to them so they would feel the loss of interest and probably work on the issue at hand,2022-07-07 20:44:00,0,0,0,0,,cardtonic,713,1980,morningstar_x01,hence afford legal assistance reduce availability would feel loss interest probably work issue hand,2022-07,negative,0.72662175,-1
1545145971314724900,https://x.com/Passing009/status/1545145971314724868,i guess you forgot to attend my request in the space,2022-07-07 20:41:00,0,0,0,0,,Kynsofficial,140,823,Passing009,guess forgot attend request space,2022-07,negative,0.5545295,-1
1545145453573988400,https://x.com/MaximumPrime13/status/1545145453573988352,how come no one is talking about data science,2022-07-07 20:39:00,0,0,0,0,,Kynsofficial,9,55,MaximumPrime13,come talking data science,2022-07,negative,0.64734715,-1
1545138426005127200,https://x.com/keM4on/status/1545138426005127169,hi allhow do one get tech niche focused away from the noise on the internet i have been selftaught for over years but not focused in one area how can i get help,2022-07-07 20:11:00,0,0,0,0,,cardtonic,124,418,keM4on,hi allhow get tech niche focused away noise internet selftaught years focused area get help,2022-07,negative,0.659037,-1
1545135621148131300,https://x.com/o_seanstel/status/1545135621148131329,help my life boss oooo android takes years to load on my windows pc visual studio takes months,2022-07-07 20:00:00,0,0,0,0,,Kynsofficial,428,2046,o_seanstel,help life boss oooo android takes years load windows pc visual studio takes months,2022-07,negative,0.80767655,-1
1543864423558914000,https://x.com/Sarrwillz1/status/1543864423558914049,us google play as issues,2022-07-04 07:48:00,0,0,1,0,,hazamoney,168,469,Sarrwillz1,us google play issues,2022-07,negative,0.6069739,-1
1543506185747406800,https://x.com/ChiomaNorah/status/1543506185747406892,i want to go but dont have transportation money,2022-07-03 08:05:00,0,0,0,0,,cardtonic,1412,3134,ChiomaNorah,want transportation money,2022-07,negative,0.58038616,-1
1543505736092770300,https://x.com/OgundeleAdemol5/status/1543505736092770304,our church is on strike,2022-07-03 08:03:00,0,0,0,0,,cardtonic,1685,1703,OgundeleAdemol5,church strike,2022-07,negative,0.81333363,-1
1543288699038978000,https://x.com/MephorsD/status/1543288699038978054,why is goggle play not available i have many cards,2022-07-02 17:41:00,0,0,0,0,,cardtonic,2,82,MephorsD,goggle play available many cards,2022-07,negative,0.7118595,-1
1542594941381140500,https://x.com/jemapell_mitch/status/1542594941381140480,kehive lost hope already,2022-06-30 19:44:00,0,0,0,0,,cardtonic,150,178,jemapell_mitch,kehive lost hope already,2022-06,negative,0.9348614,-1
1542520551737987000,https://x.com/leni_victor/status/1542520551737987074,my category isnt on the list im a research enthusiast and analyst does that not count i feel betrayed,2022-06-30 14:48:00,0,0,0,0,,cardtonic,1747,2042,leni_victor,category isnt list research enthusiast analyst count feel betrayed,2022-06,negative,0.8499282,-1
1542509457208266800,https://x.com/AkerelePhebe/status/1542509457208266757,baddest,2022-06-30 14:04:00,0,0,0,0,,cardtonic,2834,3623,AkerelePhebe,baddest,2022-06,negative,0.60189074,-1
1540232422754816000,https://x.com/ZenomJames/status/1540232422754816000,sigh,2022-06-24 07:16:00,0,1,1,0,,ObiyomiTobiloba,1187,788,ZenomJames,sigh,2022-06,negative,0.65505946,-1
1537846094020886500,https://x.com/Abaxboiy/status/1537846094020886531,you guys day cheat i didnt believe in this cause you waste a lot of my time yesterday without allowing me to talk but its well,2022-06-17 17:14:00,0,0,0,0,,cardtonic,15,46,Abaxboiy,guys day cheat didnt believe cause waste lot time yesterday without allowing talk well,2022-06,negative,0.858524,-1
1537713130343637000,https://x.com/Bamisayemichae4/status/1537713130343636994,hell wrongnot for any reason,2022-06-17 08:25:00,0,0,0,0,,cardtonic,67,425,Bamisayemichae4,hell wrongnot reason,2022-06,negative,0.96109337,-1
1537532783899418600,https://x.com/Erformar/status/1537532783899418624,many people who freak out about their exes still habour feelings for them the problem usually stems from one thinking that the ex will treat their friend better than them or the friend would find out their bad sides or the lies told during the course of the relationship,2022-06-16 20:29:00,0,0,0,0,,cardtonic,1296,926,Erformar,many people freak exes still habour feelings problem usually stems thinking ex treat friend better friend would find bad sides lies told course relationship,2022-06,negative,0.6341417,-1
1537532304217735200,https://x.com/sisi_ajebo/status/1537532304217735170,it actually a no to me as long as the person is considered a friend it a total no that friend ex isnt the only person in the world you can fall in love with there are just so many cons attached to it,2022-06-16 20:27:00,0,0,3,0,,cardtonic,198,97,sisi_ajebo,actually long person considered friend total friend ex isnt person world fall love many cons attached,2022-06,negative,0.5120969,-1
1537172028909813800,https://x.com/Dhmeji/status/1537172028909813762,access bank boss peng me,2022-06-15 20:35:00,0,0,0,0,,pengmanofficial,467,3228,Dhmeji,access bank boss peng,2022-06,negative,0.592515,-1
1536783092932919300,https://x.com/ebechukuwa/status/1536783092932919296,k and am broke,2022-06-14 18:50:00,0,0,0,0,,cardtonic,260,298,ebechukuwa,k broke,2022-06,negative,0.6535404,-1
1536774792598126600,https://x.com/MagnusChuks88/status/1536774792598126594,once it cant feed my animalsbirds or family i go sad,2022-06-14 18:17:00,0,0,0,0,,cardtonic,223,484,MagnusChuks88,feed animalsbirds family sad,2022-06,negative,0.9617158,-1
1536422871098089500,https://x.com/FegaDukes/status/1536422871098089473,lol that is some boss sht,2022-06-13 18:58:00,0,0,0,0,,cardtonic,1433,1741,FegaDukes,lol boss sht,2022-06,negative,0.6764346,-1
1536165347098755000,https://x.com/Godzilla__134/status/1536165347098755073,i traded with this fools  i was scammed twice  losing such integrity hurts i have never done a successful business with this assholes  full of bullshits,2022-06-13 01:55:00,0,0,0,0,,cardtonic,577,632,Godzilla__134,traded fools scammed twice losing integrity hurts never done successful business assholes full bullshits,2022-06,negative,0.98054314,-1
1535699956660674600,https://x.com/ashyisizzy/status/1535699956660674563,followed i cant screenshot currently my phone is fuckeddone ll that id required,2022-06-11 19:06:00,0,0,0,0,,chemicalbrodar,2306,4941,ashyisizzy,followed screenshot currently phone fuckeddone id required,2022-06,negative,0.9472424,-1
1535523790297383000,https://x.com/briqhtexz/status/1535523790297382915,why did you rip me  na why o,2022-06-11 07:26:00,0,0,0,0,,cardtonic,662,363,briqhtexz,rip,2022-06,negative,0.8063614,-1
1534822124363333600,https://x.com/solution1255/status/1534822124363333632,that cardtonic will make u useless,2022-06-09 08:58:00,0,0,0,0,,BabatundeAbee16,50,283,solution1255,cardtonic useless,2022-06,negative,0.8528539,-1
1534686847535816700,https://x.com/Cj_fundz/status/1534686847535816704,whats happening i cant even use the app anymore,2022-06-09 00:00:00,0,0,0,0,,cardtonic,12,80,Cj_fundz,whats happening even use app anymore,2022-06,negative,0.96453,-1
1533913479979098000,https://x.com/ajihbola/status/1533913479979098113,hope say no b d type the sole deh break foh after few months oit would be sad to become a victim twice or thrice o,2022-06-06 20:47:00,0,1,0,0,,AkerelePhebe,59,328,ajihbola,hope say b type sole deh break foh months oit would sad become victim twice thrice,2022-06,negative,0.7175427,-1
1532768745009172500,https://x.com/EOT94531228/status/1532768745009172481,you guys have a bad withdrawal service i cant withdraw my money why i should have traded my gift cards with cardtonic pls you guys should ans me,2022-06-03 16:58:00,0,1,0,0,,prestmit,146,341,EOT94531228,guys bad withdrawal service withdraw money traded gift cards cardtonic pls guys ans,2022-06,negative,0.95766497,-1
1532159901870465000,https://x.com/prince_tyno/status/1532159901870465026,i have been duped on your platform some hours againand i will never trust that app any more,2022-06-02 00:39:00,0,0,0,0,,cardtonic,18,211,prince_tyno,duped platform hours againand never trust app,2022-06,negative,0.9810358,-1
1532061336414613500,https://x.com/Olawinners/status/1532061336414613504,hi  i dont need your money i want to ask you a question have you ever traded with  is it safe to trade with them hope i wont be scammed of my gifts cards please dont air me,2022-06-01 18:07:00,0,1,0,0,,,5475,5401,Olawinners,hi need money want ask question ever traded safe trade hope wont scammed gifts cards please air,2022-06,negative,0.59445024,-1
1532061214897221600,https://x.com/Olawinners/status/1532061214897221632,hi  i dont need your money i want to ask you a question have you ever traded with  is it safe to trade with them hope i wont be scammed of my gifts cards please dont air me,2022-06-01 18:07:00,0,0,0,0,,_theladymo,5475,5401,Olawinners,hi need money want ask question ever traded safe trade hope wont scammed gifts cards please air,2022-06,negative,0.59445024,-1
1531683031408337000,https://x.com/eaizylavish_/status/1531683031408336898,that means you dont trade well,2022-05-31 17:04:00,0,0,0,0,,jasper1477,31,45,eaizylavish_,means trade well,2022-05,negative,0.78992176,-1
1531614254536831000,https://x.com/jasper1477/status/1531614254536830977,same me here since am starting using the app i never received money,2022-05-31 12:31:00,0,1,0,0,,cardtonic,97,1363,jasper1477,since starting using app never received money,2022-05,negative,0.7347275,-1
1531611224152187000,https://x.com/PaschalNwaro/status/1531611224152186882,what of my own since i have been using this app i have not received any gift,2022-05-31 12:19:00,0,0,1,0,,cardtonic,8,74,PaschalNwaro,since using app received gift,2022-05,negative,0.67991036,-1
1531496113852891100,https://x.com/Hamilton_Eur/status/1531496113852891136,i make a prediction on saturday i havent seen my reward,2022-05-31 04:41:00,0,0,0,0,,cardtonic,48,105,Hamilton_Eur,prediction saturday havent seen reward,2022-05,negative,0.57584363,-1
1531330322176086000,https://x.com/UDjemzy/status/1531330322176086017,una just dey share money come forget me  my nfts no make sell and account empty  make i drop aza,2022-05-30 17:42:00,0,0,2,0,,cardtonic,2642,899,UDjemzy,una dey share money come forget nfts sell account empty drop aza,2022-05,negative,0.5153358,-1
1531277081514061800,https://x.com/Bl_ckkky/status/1531277081514061824,e shock you admin,2022-05-30 14:11:00,0,0,0,0,,cardtonic,3161,6091,Bl_ckkky,e shock admin,2022-05,negative,0.72473806,-1
1530453130844176400,https://x.com/GodwinDavis4/status/1530453130844176384,please  remember me this time  l had been  following  you people  going to   year  now  but never  won anything here,2022-05-28 07:37:00,0,0,0,0,,cardtonic,124,891,GodwinDavis4,please remember time l following people going year never anything,2022-05,negative,0.5611953,-1
1530296975803011000,https://x.com/_D_bron/status/1530296975803011072,god please dis tin shouldnt pass me by,2022-05-27 21:16:00,0,0,0,0,,cardtonic,380,244,_D_bron,god please dis tin shouldnt pass,2022-05,negative,0.8721009,-1
1530290812562571300,https://x.com/AkerelePhebe/status/1530290812562571267,congratis like   have mute meor i mine invisiblehavent won giveaway why,2022-05-27 20:52:00,0,0,0,0,,cardtonic,2834,3623,AkerelePhebe,congratis like mute meor mine invisiblehavent giveaway,2022-05,negative,0.48727748,-1
1530268729757548500,https://x.com/neyocrux/status/1530268729757548546,im a photographer i find it disrespectful to take pictures of anyone while eating,2022-05-27 19:24:00,0,0,0,0,,cardtonic,722,1309,neyocrux,photographer find disrespectful take pictures anyone eating,2022-05,negative,0.7869743,-1
1530147251137437700,https://x.com/Crazytemps/status/1530147251137437696,make i drop pride do this one i need money baddd,2022-05-27 11:21:00,0,0,0,0,,yabaleftonline,1389,1616,Crazytemps,drop pride need money baddd,2022-05,negative,0.50532484,-1
1530115594799960000,https://x.com/yjm_official/status/1530115594799960065,no player to score first goalboth team will not score fulltime,2022-05-27 09:16:00,0,0,0,0,,,7198,60,yjm_official,player score first goalboth team score fulltime,2022-05,negative,0.7049185,-1
1529916936448098300,https://x.com/adelove2100/status/1529916936448098304,olowo eko i never chop your giveaway before for my life ooo,2022-05-26 20:06:00,0,0,0,0,,_theladymo,1000,4943,adelove2100,olowo eko never chop giveaway life ooo,2022-05,negative,0.57173365,-1
1529745927371690000,https://x.com/Dimania10/status/1529745927371689984,money is the root of all evil,2022-05-26 08:47:00,0,0,0,0,,cardtonic,365,2227,Dimania10,money root evil,2022-05,negative,0.959174,-1
1529116717577814000,https://x.com/IfunanyaEdward/status/1529116717577814016,i dont know who my th is  and i just tagged,2022-05-24 15:06:00,0,0,0,0,,IfunanyaEdward,2059,1927,IfunanyaEdward,th tagged,2022-05,negative,0.5012593,-1
1528429823927935000,https://x.com/OshionobohGabr1/status/1528429823927934977,pick me boss life hard,2022-05-22 17:37:00,0,0,0,0,,jayythedope,994,1327,OshionobohGabr1,pick boss life hard,2022-05,negative,0.52201474,-1
1528266434031325200,https://x.com/Moore_Lifestyle/status/1528266434031325185,wereyy mro you dont need this money you ritualist,2022-05-22 06:48:00,0,1,0,0,,officalmro,226,396,Moore_Lifestyle,wereyy mro need money ritualist,2022-05,negative,0.85292953,-1
1528259761115906000,https://x.com/IsaacArikpo2/status/1528259761115906050,money can be risky,2022-05-22 06:21:00,0,0,1,0,,cardtonic,32,233,IsaacArikpo2,money risky,2022-05,negative,0.57928073,-1
1528065195502882800,https://x.com/IMPERIAL_connet/status/1528065195502882818,the root of money is dirt,2022-05-21 17:28:00,0,0,0,0,,cardtonic,27,94,IMPERIAL_connet,root money dirt,2022-05,negative,0.8385868,-1
1527972023284158500,https://x.com/wueseMercy/status/1527972023284158464,doesnt always work for me but still,2022-05-21 11:18:00,0,0,0,0,,Mbahdeyforyou,18,73,wueseMercy,doesnt always work still,2022-05,negative,0.7689128,-1
1527970434209222700,https://x.com/hernandson1/status/1527970434209222661,stella this people no they give people money na scam,2022-05-21 11:11:00,0,1,0,0,,1stladydammy96,1547,2466,hernandson1,stella people give people money scam,2022-05,negative,0.78861654,-1
1527390153542488000,https://x.com/phreshplug/status/1527390153542488066,shola na goat no  fuck bestie shit,2022-05-19 20:46:00,0,0,0,0,,cardtonic,1349,1389,phreshplug,shola goat fuck bestie shit,2022-05,negative,0.88386935,-1
1527388937605480400,https://x.com/phreshplug/status/1527388937605480449,i will never date a girl with a male bestieneverif im not her bestie then no,2022-05-19 20:41:00,0,0,1,0,,BarcaTimes___,1349,1389,phreshplug,never date girl male bestieneverif bestie,2022-05,negative,0.72381264,-1
1527301149350834200,https://x.com/CyphersTemitope/status/1527301149350834178,little by little shola would spread from a twitter sensation to an ideology,2022-05-19 14:52:00,0,0,3,0,,cardtonic,1801,1801,CyphersTemitope,little little shola would spread twitter sensation ideology,2022-05,negative,0.60453004,-1
1527300744172343300,https://x.com/scjerry_1/status/1527300744172343299,we die here,2022-05-19 14:50:00,0,0,0,0,,cardtonic,2155,4544,scjerry_1,die,2022-05,negative,0.7165292,-1
1525318685942067200,https://x.com/solution1255/status/1525318685942067201,cardtonic is not legit they are scammers,2022-05-14 03:34:00,0,0,0,0,,cardtonic,50,283,solution1255,cardtonic legit scammers,2022-05,negative,0.9462004,-1
1525318383524360200,https://x.com/solution1255/status/1525318383524360192,i cant withstand this pain anymore this people are purely scam  they scam me several time,2022-05-14 03:33:00,0,0,0,0,,cardtonic,50,283,solution1255,withstand pain anymore people purely scam scam several time,2022-05,negative,0.97819155,-1
1525182896016851000,https://x.com/femmyfrosh100/status/1525182896016850945,wow congratulations my prediction was trash,2022-05-13 18:35:00,0,0,0,0,,cardtonic,266,961,femmyfrosh100,wow congratulations prediction trash,2022-05,negative,0.63159364,-1
1523073859011768300,https://x.com/lawrenc4888/status/1523073859011768320,i like they rate bro no be  or n different go kill me my own be say i dey see my money successfully,2022-05-07 22:54:00,0,1,0,0,,,176,1235,lawrenc4888,like rate bro n different kill say dey money successfully,2022-05,negative,0.55537134,-1
1523026035650220000,https://x.com/valstrings/status/1523026035650220032,hmmmim still in pain as we lost the match i need to be consoled walaithey even cut my betja ticket,2022-05-07 19:44:00,0,0,0,0,,_AsiwajuLerry,448,3213,valstrings,hmmmim still pain lost match need consoled walaithey even cut betja ticket,2022-05,negative,0.89530414,-1
1523018374774591500,https://x.com/Blvq_Boy/status/1523018374774591488,they are losing next gameweek again,2022-05-07 19:14:00,0,0,0,0,,_AsiwajuLerry,16532,14522,Blvq_Boy,losing next gameweek,2022-05,negative,0.8548243,-1
1522997279690481700,https://x.com/Hibee240/status/1522997279690481666,first bankakanni ibrahimpick me abeg my mouth is dry,2022-05-07 17:50:00,0,0,0,0,,_AsiwajuLerry,1508,1660,Hibee240,first bankakanni ibrahimpick abeg mouth dry,2022-05,negative,0.74239916,-1
1522996035789983700,https://x.com/Opeyemioluwa001/status/1522996035789983745,okay bosstuchel fucked the game up latelyhe no sabi sub,2022-05-07 17:45:00,0,0,0,0,,_AsiwajuLerry,104,190,Opeyemioluwa001,okay bosstuchel fucked game latelyhe sabi sub,2022-05,negative,0.9025401,-1
1522930607675908000,https://x.com/Solutio24967544/status/1522930607675908099,i have been making transactions with cardtonic for over two years now but you never gave me any reward not even for once,2022-05-07 13:25:00,0,1,0,0,,cardtonic,36,360,Solutio24967544,making transactions cardtonic two years never gave reward even,2022-05,negative,0.8841754,-1
1522926383667847200,https://x.com/AkerelePhebe/status/1522926383667847173,baddest,2022-05-07 13:08:00,0,0,0,0,,cardtonic,2834,3623,AkerelePhebe,baddest,2022-05,negative,0.60189074,-1
1522924590296711200,https://x.com/_shermsuu/status/1522924590296711168,fuck chelshit,2022-05-07 13:01:00,0,0,0,0,,_AsiwajuLerry,634,761,_shermsuu,fuck chelshit,2022-05,negative,0.9479386,-1
1522223787944648700,https://x.com/kevmckenzie4u/status/1522223787944648704,ill not leave my girlfriend alone with my neigbour,2022-05-05 14:36:00,0,1,0,0,,cardtonic,307,204,kevmckenzie4u,ill leave girlfriend alone neigbour,2022-05,negative,0.7349243,-1
1521911582267261000,https://x.com/OchonuJoseph/status/1521911582267260930,following already but have never win,2022-05-04 17:56:00,0,0,0,0,,_Ewawunmi,89,433,OchonuJoseph,following already never win,2022-05,negative,0.6507692,-1
1521711843408072700,https://x.com/Hammysuh/status/1521711843408072705,thief thief thief scam scammers be careful of this platform,2022-05-04 04:42:00,0,0,0,0,,cardtonic,419,110,Hammysuh,thief thief thief scam scammers careful platform,2022-05,negative,0.93697757,-1
1521711733181751300,https://x.com/Hammysuh/status/1521711733181751297,thieves scammers,2022-05-04 04:42:00,0,0,0,0,,cardtonic,419,110,Hammysuh,thieves scammers,2022-05,negative,0.85746294,-1
1521711670376161300,https://x.com/Hammysuh/status/1521711670376161280,all this is scam dont believe cardtonic,2022-05-04 04:41:00,0,0,0,0,,cardtonic,419,110,Hammysuh,scam believe cardtonic,2022-05,negative,0.9142039,-1
1521711535969775600,https://x.com/Hammysuh/status/1521711535969775618,your own hand will cut off for scamming me,2022-05-04 04:41:00,0,0,0,0,,cardtonic,419,110,Hammysuh,hand cut scamming,2022-05,negative,0.89972126,-1
1521711448434557000,https://x.com/Hammysuh/status/1521711448434556928,cardtonic is a bug scam stop trading,2022-05-04 04:40:00,0,0,0,0,,cardtonic,419,110,Hammysuh,cardtonic bug scam stop trading,2022-05,negative,0.9534093,-1
1521711350678007800,https://x.com/Hammysuh/status/1521711350678007809,scam scam scam they are scam be careful,2022-05-04 04:40:00,0,0,0,0,,cardtonic,419,110,Hammysuh,scam scam scam scam careful,2022-05,negative,0.90489936,-1
1521709316906049500,https://x.com/Hammysuh/status/1521709316906049537,scammers,2022-05-04 04:32:00,0,0,0,0,,cardtonic,419,110,Hammysuh,scammers,2022-05,negative,0.69037527,-1
1521709269602689000,https://x.com/Hammysuh/status/1521709269602689024,scam big scam they are really a big scam they just scolded me of huge sum,2022-05-04 04:32:00,0,0,0,0,,cardtonic,419,110,Hammysuh,scam big scam really big scam scolded huge sum,2022-05,negative,0.95343024,-1
1521707107791294500,https://x.com/Hammysuh/status/1521707107791294464,scam to,2022-05-04 04:23:00,0,0,0,0,,cardtonic,419,110,Hammysuh,scam,2022-05,negative,0.48346594,-1
1521706374463426600,https://x.com/Hammysuh/status/1521706374463426562,scam you are scam no one should ever fall them anymore i just lost a whole lot to this scammers,2022-05-04 04:20:00,0,0,0,0,,cardtonic,419,110,Hammysuh,scam scam ever fall anymore lost whole lot scammers,2022-05,negative,0.97834957,-1
1520642982885605400,https://x.com/P_star441/status/1520642982885605376,this app don chop my  before and i stop using them since then,2022-05-01 05:55:00,0,1,0,0,,cardtonic,287,106,P_star441,app chop stop using since,2022-05,negative,0.8084429,-1
1520582524371624000,https://x.com/olaegbon/status/1520582524371623936,hey i cant find roblox card in the app is there trade for it,2022-05-01 01:54:00,0,1,4,0,,cardtonic,467,637,olaegbon,hey find roblox card app trade,2022-05,negative,0.5922962,-1
1520514475719368700,https://x.com/QuadriIsmail10/status/1520514475719368705,im a madrid fan i whooped your ass in the champions league,2022-04-30 21:24:00,0,0,0,0,,the_smallie,172,235,QuadriIsmail10,madrid fan whooped ass champions league,2022-04,negative,0.6546857,-1
1520510688397041700,https://x.com/AbejidePaul4/status/1520510688397041664,done i don followpass me not my gentle savior,2022-04-30 21:09:00,0,0,0,0,,the_smallie,27,378,AbejidePaul4,done followpass gentle savior,2022-04,negative,0.6333154,-1
1520466563383668700,https://x.com/AlongeYk/status/1520466563383668736,what nonsense tell them to follow me,2022-04-30 18:14:00,0,0,0,0,,the_smallie,517,831,AlongeYk,nonsense tell follow,2022-04,negative,0.5832555,-1
1520466228279750700,https://x.com/I_exude_peace/status/1520466228279750656,lol money making machine wan come shame my life,2022-04-30 18:12:00,0,1,1,0,,EkIsaiah,1735,4553,I_exude_peace,lol money making machine wan come shame life,2022-04,negative,0.7638673,-1
1520464439388033000,https://x.com/ayomidee512/status/1520464439388033024,i dont know what wrong he no dey see me,2022-04-30 18:05:00,0,0,0,0,,the_smallie,1644,3551,ayomidee512,wrong dey,2022-04,negative,0.7542883,-1
