id,url,fullText,createdAt,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName
1617500000000000000,https://x.com/Nadiipraise/status/1617500925295312897,"@cardtonic I would invest in knowledge I would use $50 and enroll @AltSchoolAfrica then I would pay @AdoraNwodo book on cloud engineering.. The rest I would use it to start a small scale snail business, and Mimi abacha stand",2023-01-23 12:34,0,0,0,0,64,cardtonic,922,873,Nadiipraise
1617500000000000000,https://x.com/Joshdestiny4/status/1617496589861359616,@cardtonic With this amount of money tho.. That's the only realistic investment for me,2023-01-23 12:16,0,0,0,0,15,Joshdestiny4,3066,3020,Joshdestiny4
1617500000000000000,https://x.com/UDjemzy/status/1617496575173095425,@cardtonic I�ll withdraw $49 chop well do better sup before I think about the next move,2023-01-23 12:16,0,0,0,0,28,cardtonic,2639,898,UDjemzy
1617500000000000000,https://x.com/Joshdestiny4/status/1617496440342822912,@cardtonic I think the only realistic investment is either bitcoin or copy trading,2023-01-23 12:16,0,2,0,0,110,cardtonic,3066,3020,Joshdestiny4
1617500000000000000,https://x.com/dodonamso/status/1617496043826085888,"@cardtonic I'm definitely buying and holding Bitcoin ??????

With at least %40 of the $500",2023-01-23 12:14,0,1,0,0,102,cardtonic,443,1787,dodonamso
1617500000000000000,https://x.com/Pagbonze1/status/1617495903085928449,@cardtonic Helping my mom with her business,2023-01-23 12:14,0,0,0,0,14,cardtonic,323,3255,Pagbonze1
1617500000000000000,https://x.com/cardtonic/status/1617495640166260739,"You receive a $500 gift card, what is the first investment you will make in 2023? ??",2023-01-23 12:13,3,20,28,1,2471,,15755,48,cardtonic
1617440000000000000,https://x.com/cardtonic/status/1617440195497828353,"In this unpredictable world of UAR, adaptation is critical. You know the popular phrase ""Naija"" no dey carry last? That's us ??

Representing the spirit of tenacity, drive and absolute control over the forces that seek to stop us. Believe!

#cardtonic https://t.co/55xRmwdKWR",2023-01-23 08:32,2,0,7,0,656,,15755,48,cardtonic
1617220000000000000,https://x.com/Malamie_hd/status/1617223679938793474,@cardtonic Dey play?,2023-01-22 18:12,0,0,1,0,84,cardtonic,785,981,Malamie_hd
1617220000000000000,https://x.com/cardtonic/status/1617222116880818177,Is there still a goal in this game ? ??,2023-01-22 18:06,1,1,3,0,659,,15755,48,cardtonic
1617210000000000000,https://x.com/cardtonic/status/1617210118504054785,Brilliant 45 minutes of football from Arsenal and United ????,2023-01-22 17:18,1,0,5,1,1054,,15755,48,cardtonic
1616880000000000000,https://x.com/cardtonicAid/status/1616880750577475584,@U_Rochas I done unfollow you,2023-01-21 19:29,0,0,0,0,3,U_Rochas,417,3463,cardtonicAid
1616460000000000000,https://x.com/cardtonic/status/1616459603604029441,"You know when NEPA takes light, that sudden darkness and dizziness that hits abi?

That�s exactly what many people who tried elsewhere after using Cardtonic, say it feels like.

Once you trade Tonik, you can�t go back.

#cardtonic https://t.co/NiVBzdtjP5",2023-01-20 15:36,2,3,4,0,472,,15755,48,cardtonic
1617500000000000000,https://x.com/Joshdestiny4/status/1617496440342822912,@cardtonic I think the only realistic investment is either bitcoin or copy trading,2023-01-23 12:16,0,2,0,0,110,cardtonic,3066,3020,Joshdestiny4
1617500000000000000,https://x.com/dodonamso/status/1617496043826085888,"@cardtonic I'm definitely buying and holding Bitcoin ??????

With at least %40 of the $500",2023-01-23 12:14,0,1,0,0,102,cardtonic,443,1787,dodonamso
1617500000000000000,https://x.com/Pagbonze1/status/1617495903085928449,@cardtonic Helping my mom with her business,2023-01-23 12:14,0,0,0,0,14,cardtonic,323,3255,Pagbonze1
1617500000000000000,https://x.com/cardtonic/status/1617495640166260739,"You receive a $500 gift card, what is the first investment you will make in 2023? ??",2023-01-23 12:13,3,20,28,1,2471,,15757,48,cardtonic
1617440000000000000,https://x.com/cardtonic/status/1617440195497828353,"In this unpredictable world of UAR, adaptation is critical. You know the popular phrase ""Naija"" no dey carry last? That's us ??

Representing the spirit of tenacity, drive and absolute control over the forces that seek to stop us. Believe!

#cardtonic https://t.co/55xRmwdKWR",2023-01-23 08:32,2,0,7,0,656,,15757,48,cardtonic
1617220000000000000,https://x.com/Malamie_hd/status/1617223679938793474,@cardtonic Dey play?,2023-01-22 18:12,0,0,1,0,84,cardtonic,785,981,Malamie_hd
1617220000000000000,https://x.com/cardtonic/status/1617222116880818177,Is there still a goal in this game ? ??,2023-01-22 18:06,1,1,3,0,659,,15757,48,cardtonic
1617210000000000000,https://x.com/cardtonic/status/1617210118504054785,Brilliant 45 minutes of football from Arsenal and United ????,2023-01-22 17:18,1,0,5,1,1054,,15757,48,cardtonic
1616880000000000000,https://x.com/cardtonicAid/status/1616880750577475584,@U_Rochas I done unfollow you,2023-01-21 19:29,0,0,0,0,3,U_Rochas,417,3463,cardtonicAid
1616460000000000000,https://x.com/cardtonic/status/1616459603604029441,"You know when NEPA takes light, that sudden darkness and dizziness that hits abi?

That�s exactly what many people who tried elsewhere after using Cardtonic, say it feels like.

Once you trade Tonik, you can�t go back.

#cardtonic https://t.co/NiVBzdtjP5",2023-01-20 15:36,2,3,4,0,472,,15757,48,cardtonic
1616400000000000000,https://x.com/_Wills_Larri/status/1616396141851185153,@cardtonic Sky blue,2023-01-20 11:24,0,0,0,0,43,cardtonic,344,474,_Wills_Larri
1616390000000000000,https://x.com/danny_lovexxx/status/1616393677412225025,@cardtonic @cardtonic dey play ????,2023-01-20 11:14,0,0,0,0,40,cardtonic,1600,1554,danny_lovexxx
1616380000000000000,https://x.com/NDanbadan/status/1616375898269179906,"@cardtonic Midnight Blue, cyan and white",2023-01-20 10:03,0,0,0,0,46,cardtonic,191,521,NDanbadan
1616350000000000000,https://x.com/cardtonic/status/1616348067283992576,@kyrian_ogaraku Hopefully it's for work ??,2023-01-20 08:13,0,0,0,0,10,kyrian_ogaraku,15757,48,cardtonic
1616350000000000000,https://x.com/cardtonic/status/1616347837133905920,@danny_lovexxx Buy house ??,2023-01-20 08:12,0,1,1,0,19,danny_lovexxx,15757,48,cardtonic
1616330000000000000,https://x.com/kyrian_ogaraku/status/1616331627835150337,@cardtonic Spending a lot on Data????,2023-01-20 07:07,0,1,0,0,27,cardtonic,4,102,kyrian_ogaraku
1616090000000000000,https://x.com/danny_lovexxx/status/1616091090876256256,@cardtonic Using my last card to play 10 odds??,2023-01-19 15:11,0,1,0,0,24,cardtonic,1600,1554,danny_lovexxx
1616090000000000000,https://x.com/danny_lovexxx/status/1616090883593478145,@cardtonic So what's tj supposed to use his last card to do????,2023-01-19 15:11,0,1,0,0,33,cardtonic,1600,1554,danny_lovexxx
1616400000000000000,https://x.com/_Wills_Larri/status/1616396141851185153,@cardtonic Sky blue,2023-01-20 11:24,0,0,0,0,43,cardtonic,344,474,_Wills_Larri
1616390000000000000,https://x.com/danny_lovexxx/status/1616393677412225025,@cardtonic @cardtonic dey play ????,2023-01-20 11:14,0,0,0,0,40,cardtonic,1600,1554,danny_lovexxx
1616380000000000000,https://x.com/NDanbadan/status/1616375898269179906,"@cardtonic Midnight Blue, cyan and white",2023-01-20 10:03,0,0,0,0,46,cardtonic,191,521,NDanbadan
1616350000000000000,https://x.com/cardtonic/status/1616348067283992576,@kyrian_ogaraku Hopefully it's for work ??,2023-01-20 08:13,0,0,0,0,10,kyrian_ogaraku,15755,48,cardtonic
1616350000000000000,https://x.com/cardtonic/status/1616347837133905920,@danny_lovexxx Buy house ??,2023-01-20 08:12,0,1,1,0,19,danny_lovexxx,15755,48,cardtonic
1616330000000000000,https://x.com/kyrian_ogaraku/status/1616331627835150337,@cardtonic Spending a lot on Data????,2023-01-20 07:07,0,1,0,0,27,cardtonic,4,102,kyrian_ogaraku
1616090000000000000,https://x.com/danny_lovexxx/status/1616091090876256256,@cardtonic Using my last card to play 10 odds??,2023-01-19 15:11,0,1,0,0,24,cardtonic,1600,1554,danny_lovexxx
1616090000000000000,https://x.com/danny_lovexxx/status/1616090883593478145,@cardtonic So what's tj supposed to use his last card to do????,2023-01-19 15:11,0,1,0,0,33,cardtonic,1600,1554,danny_lovexxx
1616080000000000000,https://x.com/dodonamso/status/1616081752954486784,@cardtonic Navy blue??,2023-01-19 14:34,0,0,0,0,18,cardtonic,443,1787,dodonamso
1616080000000000000,https://x.com/cardtonic/status/1616077380468236289,@Huncho888_ This one loud o ??,2023-01-19 14:17,0,0,0,0,19,Billyhuncho888,15755,48,cardtonic
1616070000000000000,https://x.com/Ethnic_recovery/status/1616071424598507520,@cardtonic I am color blind??,2023-01-19 13:53,0,1,0,0,61,cardtonic,6231,387,Ethnic_recovery
1616070000000000000,https://x.com/cardtonic/status/1616071131865153537,"This should be fun!

We know many of you have amazing eyes and the ability to spot colour.

Is it onion green and banana yellow? Is the colour combo the same as the wedding aso-ebi you saw last week? ??

Give it your best shot. What are the Cardtonic colours?

#cardtonic https://t.co/ndEICrJ7S0",2023-01-19 13:52,0,6,5,0,825,,15755,48,cardtonic
1616050000000000000,https://x.com/Billyhuncho888/status/1616053679378898944,@cardtonic Using my last card to buy loud,2023-01-19 12:43,0,1,1,0,58,cardtonic,261,209,Billyhuncho888
1616050000000000000,https://x.com/cardtonic/status/1616050823087136768,"Which financial bad habit are you dropping in 2023?

For TJ, it�s using my last card to buy sharwarma and pulpy orange ??

Tell us yours in the comments ??",2023-01-19 12:31,0,6,7,0,845,,15755,48,cardtonic
1615710000000000000,https://x.com/cardtonic/status/1615706281922248707,"Anything that doesn�t bring you extra money this year, we are running away from it.

Asides having the best rate, imagine the massive rewards you�d earn if you consistently trade on Cardtonic.

Cardtonic dey for you ????

#cardtonic https://t.co/sWstyMZj8Q",2023-01-18 13:42,0,1,4,0,398,,15755,48,cardtonic
1615680000000000000,https://x.com/murphy7_77/status/1615679693738639362,"@Elsean12 @cardtonic Yeah bro just make sure say your card good. You'll enjoy it, dem de deliver.",2023-01-18 11:57,0,0,0,0,13,Elsean12,68,52,murphy7_77
1615640000000000000,https://x.com/dodonamso/status/1615637179459305472,"@cardtonic I'm surprised sef, i no come the understand ????",2023-01-18 09:08,0,0,0,0,8,cardtonic,443,1787,dodonamso
1615640000000000000,https://x.com/cardtonic/status/1615636907668406273,@dodonamso Yes na. Be like say you no dey age. You be vampire???,2023-01-18 09:07,0,1,2,0,20,dodonamso,15755,48,cardtonic
1615630000000000000,https://x.com/dodonamso/status/1615633455861186560,@cardtonic Are you sure?????,2023-01-18 08:53,0,1,0,0,18,cardtonic,443,1787,dodonamso
1615630000000000000,https://x.com/cardtonic/status/1615632125428137984,"@dodonamso You did not change ??

We stan a consistent king",2023-01-18 08:48,0,1,1,0,40,dodonamso,15755,48,cardtonic
1616080000000000000,https://x.com/dodonamso/status/1616081752954486784,@cardtonic Navy blue??,2023-01-19 14:34,0,0,0,0,18,cardtonic,443,1787,dodonamso
1616080000000000000,https://x.com/cardtonic/status/1616077380468236289,@Huncho888_ This one loud o ??,2023-01-19 14:17,0,0,0,0,19,Billyhuncho888,15757,48,cardtonic
1616070000000000000,https://x.com/Ethnic_recovery/status/1616071424598507520,@cardtonic I am color blind??,2023-01-19 13:53,0,1,0,0,61,cardtonic,6232,387,Ethnic_recovery
1616070000000000000,https://x.com/cardtonic/status/1616071131865153537,"This should be fun!

We know many of you have amazing eyes and the ability to spot colour.

Is it onion green and banana yellow? Is the colour combo the same as the wedding aso-ebi you saw last week? ??

Give it your best shot. What are the Cardtonic colours?

#cardtonic https://t.co/ndEICrJ7S0",2023-01-19 13:52,0,6,5,0,825,,15757,48,cardtonic
1616050000000000000,https://x.com/Billyhuncho888/status/1616053679378898944,@cardtonic Using my last card to buy loud,2023-01-19 12:43,0,1,1,0,58,cardtonic,261,209,Billyhuncho888
1616050000000000000,https://x.com/cardtonic/status/1616050823087136768,"Which financial bad habit are you dropping in 2023?

For TJ, it�s using my last card to buy sharwarma and pulpy orange ??

Tell us yours in the comments ??",2023-01-19 12:31,0,6,7,0,845,,15757,48,cardtonic
1615710000000000000,https://x.com/cardtonic/status/1615706281922248707,"Anything that doesn�t bring you extra money this year, we are running away from it.

Asides having the best rate, imagine the massive rewards you�d earn if you consistently trade on Cardtonic.

Cardtonic dey for you ????

#cardtonic https://t.co/sWstyMZj8Q",2023-01-18 13:42,0,1,4,0,398,,15757,48,cardtonic
1615680000000000000,https://x.com/murphy7_77/status/1615679693738639362,"@Elsean12 @cardtonic Yeah bro just make sure say your card good. You'll enjoy it, dem de deliver.",2023-01-18 11:57,0,0,0,0,13,Elsean12,68,52,murphy7_77
1615640000000000000,https://x.com/dodonamso/status/1615637179459305472,"@cardtonic I'm surprised sef, i no come the understand ????",2023-01-18 09:08,0,0,0,0,8,cardtonic,443,1787,dodonamso
1615640000000000000,https://x.com/cardtonic/status/1615636907668406273,@dodonamso Yes na. Be like say you no dey age. You be vampire???,2023-01-18 09:07,0,1,2,0,20,dodonamso,15757,48,cardtonic
1615630000000000000,https://x.com/dodonamso/status/1615633455861186560,@cardtonic Are you sure?????,2023-01-18 08:53,0,1,0,0,18,cardtonic,443,1787,dodonamso
1615630000000000000,https://x.com/cardtonic/status/1615632125428137984,"@dodonamso You did not change ??

We stan a consistent king",2023-01-18 08:48,0,1,1,0,40,dodonamso,15757,48,cardtonic
1615630000000000000,https://x.com/Elsean12/status/1615630387669094400,@cardtonic Okay because of that information card of thing hot me scared,2023-01-18 08:41,0,0,0,0,13,cardtonic,1563,1748,Elsean12
1615630000000000000,https://x.com/Ethnic_recovery/status/1615630216826609666,@cardtonic ??runs in the family...you should see my sisters ??,2023-01-18 08:40,0,1,0,0,18,cardtonic,6232,387,Ethnic_recovery
1615630000000000000,https://x.com/cardtonic/status/1615630022693224448,@KelvinCocky See as you fine! ??,2023-01-18 08:39,0,1,1,0,40,Ethnic_recovery,15757,48,cardtonic
1615630000000000000,https://x.com/cardtonic/status/1615629877461536769,@Tife_GNL Fine man ??,2023-01-18 08:39,0,0,1,0,42,Tife_GNL,15757,48,cardtonic
1615630000000000000,https://x.com/cardtonic/status/1615629755826556928,"@Elsean12 Yes, you can boss ??",2023-01-18 08:38,0,1,0,0,44,Elsean12,15757,48,cardtonic
1615630000000000000,https://x.com/dodonamso/status/1615629721827434496,"@cardtonic First frame throwback picture.

Second frame current picture. https://t.co/WkvVzSQzQA",2023-01-18 08:38,0,1,1,0,48,cardtonic,443,1787,dodonamso
1615630000000000000,https://x.com/Elsean12/status/1615630387669094400,@cardtonic Okay because of that information card of thing hot me scared,2023-01-18 08:41,0,0,0,0,13,cardtonic,1563,1748,Elsean12
1615630000000000000,https://x.com/Ethnic_recovery/status/1615630216826609666,@cardtonic ??runs in the family...you should see my sisters ??,2023-01-18 08:40,0,1,0,0,18,cardtonic,6232,387,Ethnic_recovery
